Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;2015;2017
CPV;Cabo Verde;3534;WEF Business environment, 1-7 (best);Value;4.415992617;4.431629657
CPV;Cabo Verde;3535;WEF Business environment, 1-7 (best);Rank;72;69
CPV;Cabo Verde;3536;WEF Safety and security pillar, 1-7 (best);Value;5.180064606;
CPV;Cabo Verde;3537;WEF Safety and security pillar, 1-7 (best);Rank;81;
CPV;Cabo Verde;3538;WEF Health and hygiene, 1-7 (best);Value;4.643314963;4.666198119
CPV;Cabo Verde;3539;WEF Health and hygiene, 1-7 (best);Rank;96;95
CPV;Cabo Verde;3540;WEF Human resources and labour market, 1-7 (best);Value;4.388814076;4.526944815
CPV;Cabo Verde;3541;WEF Human resources and labour market, 1-7 (best);Rank;82;73
CPV;Cabo Verde;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;3.520322829;4.032399738
CPV;Cabo Verde;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;90;84
CPV;Cabo Verde;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;4.516223038;4.61641622
CPV;Cabo Verde;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;72;65
CPV;Cabo Verde;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;3.132977767;3.152977767
CPV;Cabo Verde;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;68;65
CPV;Cabo Verde;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.475571492;5.173497674
CPV;Cabo Verde;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;85;49
CPV;Cabo Verde;3554;WEF Environmental sustainability, 1-7 (best);Value;4.320835909;4.402863195
CPV;Cabo Verde;3555;WEF Environmental sustainability, 1-7 (best);Rank;49;44
CPV;Cabo Verde;3556;WEF Air transport infrastructure, 1-7 (best);Value;3.632429355;3.530909198
CPV;Cabo Verde;3557;WEF Air transport infrastructure, 1-7 (best);Rank;43;43
CPV;Cabo Verde;3558;WEF Ground and port infrastructure, 1-7 (best);Value;3.419977065;3.067929947
CPV;Cabo Verde;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;70;76
CPV;Cabo Verde;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;4.564099185;4.599157751
CPV;Cabo Verde;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;60;52
CPV;Cabo Verde;3562;WEF Natural resources pillar, 1-7 (best);Value;1.829489469;2.086924838
CPV;Cabo Verde;3563;WEF Natural resources pillar, 1-7 (best);Rank;138;127
CPV;Cabo Verde;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.053180397;1.054271945
CPV;Cabo Verde;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;137;134
CRI;Costa Rica;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;4.096383451;4.224876052
CRI;Costa Rica;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;42;38
CRI;Costa Rica;3526;WEF Enabling environment subindex, 1-7 (best);Value;4.83529507;4.998447723
CRI;Costa Rica;3527;WEF Enabling environment subindex, 1-7 (best);Rank;63;59
CRI;Costa Rica;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.465179468;4.593413401
CRI;Costa Rica;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;21;23
CRI;Costa Rica;3530;WEF Infrastructure subindex, 1-7 (best);Value;3.697415511;3.716260646
CRI;Costa Rica;3531;WEF Infrastructure subindex, 1-7 (best);Rank;63;57
CRI;Costa Rica;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;3.387643755;3.591382437
CRI;Costa Rica;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;26;23
CRI;Costa Rica;3534;WEF Business environment, 1-7 (best);Value;4.641665592;4.49508167
CRI;Costa Rica;3535;WEF Business environment, 1-7 (best);Rank;47;62
CRI;Costa Rica;3536;WEF Safety and security pillar, 1-7 (best);Value;5.583460673;
CRI;Costa Rica;3537;WEF Safety and security pillar, 1-7 (best);Rank;52;
CRI;Costa Rica;3538;WEF Health and hygiene, 1-7 (best);Value;5.000388435;5.013132168
CRI;Costa Rica;3539;WEF Health and hygiene, 1-7 (best);Rank;82;84
CRI;Costa Rica;3540;WEF Human resources and labour market, 1-7 (best);Value;4.793263122;4.889270887
CRI;Costa Rica;3541;WEF Human resources and labour market, 1-7 (best);Rank;42;42
CRI;Costa Rica;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;4.15769753;5.167201564
CRI;Costa Rica;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;70;43
CRI;Costa Rica;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.371123705;5.215514176
CRI;Costa Rica;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;22;24
CRI;Costa Rica;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;3.982911432;4.23148286
CRI;Costa Rica;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;35;21
CRI;Costa Rica;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.398491019;4.338803808
CRI;Costa Rica;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;91;108
CRI;Costa Rica;3554;WEF Environmental sustainability, 1-7 (best);Value;4.108191715;4.587852759
CRI;Costa Rica;3555;WEF Environmental sustainability, 1-7 (best);Rank;68;32
CRI;Costa Rica;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.956556486;3.177513051
CRI;Costa Rica;3557;WEF Air transport infrastructure, 1-7 (best);Rank;60;48
CRI;Costa Rica;3558;WEF Ground and port infrastructure, 1-7 (best);Value;2.862617049;2.644949666
CRI;Costa Rica;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;101;99
CRI;Costa Rica;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;5.273073;5.32631922
CRI;Costa Rica;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;32;30
CRI;Costa Rica;3562;WEF Natural resources pillar, 1-7 (best);Value;5.09131909;5.4348024
CRI;Costa Rica;3563;WEF Natural resources pillar, 1-7 (best);Rank;5;3
CRI;Costa Rica;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.683968421;1.747962474
CRI;Costa Rica;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;64;66
CYP;Cyprus;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;4.246160678;4.02196274
CYP;Cyprus;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;36;52
CYP;Cyprus;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.262064082;5.182105397
CYP;Cyprus;3527;WEF Enabling environment subindex, 1-7 (best);Rank;34;49
CYP;Cyprus;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.400298573;4.449153838
CYP;Cyprus;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;30;42
CYP;Cyprus;3530;WEF Infrastructure subindex, 1-7 (best);Value;5.055555409;4.118227998
CYP;Cyprus;3531;WEF Infrastructure subindex, 1-7 (best);Rank;17;44
CYP;Cyprus;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;2.266724649;2.338363726
CYP;Cyprus;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;72;76
CYP;Cyprus;3534;WEF Business environment, 1-7 (best);Value;4.7205925;4.58777925
CYP;Cyprus;3535;WEF Business environment, 1-7 (best);Rank;43;56
CYP;Cyprus;3536;WEF Safety and security pillar, 1-7 (best);Value;6.001182426;
CYP;Cyprus;3537;WEF Safety and security pillar, 1-7 (best);Rank;27;
CYP;Cyprus;3538;WEF Health and hygiene, 1-7 (best);Value;5.797713384;5.809685542
CYP;Cyprus;3539;WEF Health and hygiene, 1-7 (best);Rank;51;51
CYP;Cyprus;3540;WEF Human resources and labour market, 1-7 (best);Value;5.164589236;4.921608081
CYP;Cyprus;3541;WEF Human resources and labour market, 1-7 (best);Rank;20;35
CYP;Cyprus;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;4.626242863;4.769975082
CYP;Cyprus;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;50;59
CYP;Cyprus;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.960098452;5.712256521
CYP;Cyprus;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;3;10
CYP;Cyprus;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;3.748049718;3.768049718
CYP;Cyprus;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;48;51
CYP;Cyprus;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;3.971625648;4.266445486
CYP;Cyprus;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;111;111
CYP;Cyprus;3554;WEF Environmental sustainability, 1-7 (best);Value;3.921420474;4.049863629
CYP;Cyprus;3555;WEF Environmental sustainability, 1-7 (best);Rank;83;80
CYP;Cyprus;3556;WEF Air transport infrastructure, 1-7 (best);Value;3.483511789;3.054081528
CYP;Cyprus;3557;WEF Air transport infrastructure, 1-7 (best);Rank;46;50
CYP;Cyprus;3558;WEF Ground and port infrastructure, 1-7 (best);Value;4.911550567;3.667276007
CYP;Cyprus;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;23;51
CYP;Cyprus;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;6.771603872;5.633326458
CYP;Cyprus;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;2;20
CYP;Cyprus;3562;WEF Natural resources pillar, 1-7 (best);Value;2.65666308;2.901706785
CYP;Cyprus;3563;WEF Natural resources pillar, 1-7 (best);Rank;84;75
CYP;Cyprus;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.876786218;1.775020668
CYP;Cyprus;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;56;64
CZE;Czech Republic;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;4.224259959;4.222107622
CZE;Czech Republic;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;37;39
CZE;Czech Republic;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.344403751;5.532857193
CZE;Czech Republic;3527;WEF Enabling environment subindex, 1-7 (best);Rank;31;27
CZE;Czech Republic;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.533891903;4.538986511
CZE;Czech Republic;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;14;32
CZE;Czech Republic;3530;WEF Infrastructure subindex, 1-7 (best);Value;4.57364209;4.377483033
CZE;Czech Republic;3531;WEF Infrastructure subindex, 1-7 (best);Rank;35;37
CZE;Czech Republic;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;2.445102092;2.439103751
CZE;Czech Republic;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;63;69
CZE;Czech Republic;3534;WEF Business environment, 1-7 (best);Value;4.350152513;4.458317384
CZE;Czech Republic;3535;WEF Business environment, 1-7 (best);Rank;75;65
CZE;Czech Republic;3536;WEF Safety and security pillar, 1-7 (best);Value;5.707796496;
CZE;Czech Republic;3537;WEF Safety and security pillar, 1-7 (best);Rank;46;
CZE;Czech Republic;3538;WEF Health and hygiene, 1-7 (best);Value;6.727988865;6.691083993
CZE;Czech Republic;3539;WEF Health and hygiene, 1-7 (best);Rank;4;7
CZE;Czech Republic;3540;WEF Human resources and labour market, 1-7 (best);Value;4.749180365;4.998901066
CZE;Czech Republic;3541;WEF Human resources and labour market, 1-7 (best);Rank;44;33
CZE;Czech Republic;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;5.186900515;5.600219254
CZE;Czech Republic;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;34;26
CZE;Czech Republic;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;4.613377987;4.213878283
CZE;Czech Republic;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;66;94
CZE;Czech Republic;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;4.148070312;4.168070312
CZE;Czech Republic;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;17;24
CZE;Czech Republic;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.470982472;4.901235901
CZE;Czech Republic;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;87;67
CZE;Czech Republic;3554;WEF Environmental sustainability, 1-7 (best);Value;4.903136842;4.872761548
CZE;Czech Republic;3555;WEF Environmental sustainability, 1-7 (best);Rank;13;14
CZE;Czech Republic;3556;WEF Air transport infrastructure, 1-7 (best);Value;3.133090438;3.098749397
CZE;Czech Republic;3557;WEF Air transport infrastructure, 1-7 (best);Rank;51;49
CZE;Czech Republic;3558;WEF Ground and port infrastructure, 1-7 (best);Value;5.150439161;4.937203273
CZE;Czech Republic;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;18;18
CZE;Czech Republic;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;5.43739667;5.096496429
CZE;Czech Republic;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;30;32
CZE;Czech Republic;3562;WEF Natural resources pillar, 1-7 (best);Value;2.587554412;2.468011474
CZE;Czech Republic;3563;WEF Natural resources pillar, 1-7 (best);Rank;89;98
CZE;Czech Republic;3564;WEF Cultural resources and business travel, 1-7 (best);Value;2.302649773;2.410196027
CZE;Czech Republic;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;42;42
DEU;Germany;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;5.224924826;5.283698744
DEU;Germany;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;3;3
DEU;Germany;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.784194432;5.85090941
DEU;Germany;3527;WEF Enabling environment subindex, 1-7 (best);Rank;12;12
DEU;Germany;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.39839792;4.593267692
DEU;Germany;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;31;24
DEU;Germany;3530;WEF Infrastructure subindex, 1-7 (best);Value;5.512465177;5.561805427
DEU;Germany;3531;WEF Infrastructure subindex, 1-7 (best);Rank;7;6
DEU;Germany;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;5.204641775;5.128812447
DEU;Germany;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;8;9
DEU;Germany;3534;WEF Business environment, 1-7 (best);Value;5.323116956;5.34022856
DEU;Germany;3535;WEF Business environment, 1-7 (best);Rank;17;18
DEU;Germany;3536;WEF Safety and security pillar, 1-7 (best);Value;6.064792603;
DEU;Germany;3537;WEF Safety and security pillar, 1-7 (best);Rank;20;
DEU;Germany;3538;WEF Health and hygiene, 1-7 (best);Value;6.846267353;6.864043068
DEU;Germany;3539;WEF Health and hygiene, 1-7 (best);Rank;2;1
DEU;Germany;3540;WEF Human resources and labour market, 1-7 (best);Value;5.179089914;5.552083035
DEU;Germany;3541;WEF Human resources and labour market, 1-7 (best);Rank;17;7
DEU;Germany;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;5.507705334;5.849252736
DEU;Germany;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;23;21
DEU;Germany;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;4.835329636;4.756540701
DEU;Germany;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;49;52
DEU;Germany;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;4.238547156;4.258547156
DEU;Germany;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;12;18
DEU;Germany;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;3.621122012;4.166030332
DEU;Germany;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;126;115
DEU;Germany;3554;WEF Environmental sustainability, 1-7 (best);Value;4.898592875;5.191952577
DEU;Germany;3555;WEF Environmental sustainability, 1-7 (best);Rank;14;7
DEU;Germany;3556;WEF Air transport infrastructure, 1-7 (best);Value;4.929815235;4.924334699
DEU;Germany;3557;WEF Air transport infrastructure, 1-7 (best);Rank;11;12
DEU;Germany;3558;WEF Ground and port infrastructure, 1-7 (best);Value;5.993113589;5.758782918
DEU;Germany;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;5;5
DEU;Germany;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;5.614466707;6.002298664
DEU;Germany;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;23;9
DEU;Germany;3562;WEF Natural resources pillar, 1-7 (best);Value;4.409074184;3.976184564
DEU;Germany;3563;WEF Natural resources pillar, 1-7 (best);Rank;18;35
DEU;Germany;3564;WEF Cultural resources and business travel, 1-7 (best);Value;6.000209365;6.28144033
DEU;Germany;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;5;6
DNK;Denmark;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;4.375412993;4.429190747
DNK;Denmark;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;27;31
DNK;Denmark;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.785272343;5.948555787
DNK;Denmark;3527;WEF Enabling environment subindex, 1-7 (best);Rank;10;7
DNK;Denmark;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.21820767;4.42881498
DNK;Denmark;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;61;49
DNK;Denmark;3530;WEF Infrastructure subindex, 1-7 (best);Value;4.684994989;4.564869719
DNK;Denmark;3531;WEF Infrastructure subindex, 1-7 (best);Rank;29;30
DNK;Denmark;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;2.813176969;2.774522501
DNK;Denmark;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;44;52
DNK;Denmark;3534;WEF Business environment, 1-7 (best);Value;5.27771775;5.482544277
DNK;Denmark;3535;WEF Business environment, 1-7 (best);Rank;20;14
DNK;Denmark;3536;WEF Safety and security pillar, 1-7 (best);Value;5.878919853;
DNK;Denmark;3537;WEF Safety and security pillar, 1-7 (best);Rank;34;
DNK;Denmark;3538;WEF Health and hygiene, 1-7 (best);Value;6.114557932;6.128875024
DNK;Denmark;3539;WEF Health and hygiene, 1-7 (best);Rank;32;33
DNK;Denmark;3540;WEF Human resources and labour market, 1-7 (best);Value;5.471365489;5.664882422
DNK;Denmark;3541;WEF Human resources and labour market, 1-7 (best);Rank;4;3
DNK;Denmark;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;6.18380069;6.414202357
DNK;Denmark;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;3;2
DNK;Denmark;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;4.308720101;4.435098313
DNK;Denmark;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;91;80
DNK;Denmark;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;4.339471632;4.359471632
DNK;Denmark;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;7;11
DNK;Denmark;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;3.306272345;3.754234758
DNK;Denmark;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;135;129
